purchase_month,purchase_day_of_week,days_until_expiry,quantity,used_before_expiry,item_beverage,item_dairy,item_fruit,item_grain,item_meat,item_snack,item_vegetable,storage_freezer,storage_fridge,storage_pantry,item_name,storage_temperature_c,storage_humidity_pct
0.545454545,0.333333333,0.016528926,1.0,1,0,0,0,0,1,0,0,0,1,0,chicken_gizzard,3.35,69.14
0.818181818,0.666666667,0.046831956,1.0,1,0,1,0,0,0,0,0,0,0,1,milk_powder,27.68,75.75
0.181818182,0.333333333,0.03030303,0.111111111,1,0,0,1,0,0,0,0,0,1,0,apple,4.04,60.47
0.363636364,1.0,0.044077135,0.444444444,0,0,1,0,0,0,0,0,0,1,0,mozzarella,3.33,67.38
0.090909091,0.833333333,0.049586777,0.222222222,1,0,1,0,0,0,0,0,0,1,0,yogurt,3.17,66.03
0.909090909,0.833333333,0.798898072,0.333333333,0,0,0,0,0,0,1,0,0,1,0,sesame_snaps,3.49,63.89
0.636363636,0.333333333,0.022038567,0.333333333,0,0,0,0,0,0,0,1,0,1,0,potato,3.58,63.56
0.818181818,1.0,0.143250689,1.0,0,1,0,0,0,0,0,0,0,0,1,smoothie,28.88,74.46
0.090909091,0.666666667,0.134986226,0.111111111,1,0,0,0,1,0,0,0,0,1,0,crackers,4.13,64.76
0.909090909,0.333333333,0.112947658,0.888888889,1,0,0,0,0,0,1,0,0,1,0,wafers,4.33,69.37
0.818181818,1.0,0.082644628,0.333333333,1,0,0,0,1,0,0,0,0,1,0,string_hoppers,4.47,62.15
0.272727273,0.166666667,0.044077135,1.0,1,0,0,0,0,0,0,1,0,1,0,lettuce,3.06,62.62
0.363636364,0.833333333,0.008264463,0.444444444,1,0,0,0,0,1,0,0,0,0,1,chicken_gizzard,28.38,70.77
0.727272727,0.333333333,0.019283747,0.0,1,0,0,0,0,1,0,0,1,0,0,chicken_gizzard,-18.01,90.97
0.0,0.166666667,0.005509642,0.111111111,1,0,0,1,0,0,0,0,1,0,0,kiwi,-18.66,92.71
0.454545455,0.333333333,0.936639118,0.777777778,1,0,0,0,0,0,1,0,0,1,0,biscuits,3.21,60.75
0.181818182,0.833333333,0.727272727,1.0,0,0,0,0,0,0,1,0,0,0,1,jelly_cup,28.91,77.43
0.0,0.666666667,0.027548209,0.888888889,1,0,1,0,0,0,0,0,1,0,0,whipped_cream,-17.25,89.35
0.272727273,0.666666667,0.107438017,0.666666667,0,1,0,0,0,0,0,0,0,1,0,coffee_drink,3.49,68.19
0.272727273,1.0,0.112947658,0.555555556,1,0,0,0,1,0,0,0,0,1,0,bread,4.6,66.95
0.636363636,0.0,0.377410468,0.666666667,1,0,0,0,1,0,0,0,1,0,0,millet,-18.91,90.9
0.272727273,0.666666667,0.013774105,0.333333333,1,0,0,1,0,0,0,0,0,0,1,blueberry,27.44,71.37
0.272727273,0.333333333,0.011019284,0.0,1,0,0,1,0,0,0,0,0,1,0,lychee,4.83,61.37
0.363636364,0.333333333,0.013774105,0.222222222,1,0,0,0,0,1,0,0,0,1,0,salami,4.9,64.46
0.6363636363636364,1.0,0.5995063383370322,0.333333,0,0,0,0,0,0,1,0,0,1,0,mixture,4.64,74.81
0.7272727272727273,1.0,0.425104015047605,0.333333,1,0,0,0,1,0,0,0,0,0,1,basmati_rice,27.44,84.05
0.6363636363636364,0.8333333333333334,0.1174524902843476,1.0,1,1,0,0,0,0,0,0,0,0,1,lime_soda,25.63,83.87
0.4545454545454545,0.3333333333333333,0.0525682465253153,0.444444,1,0,0,1,0,0,0,0,0,0,1,banana_seeni,27.5,83.6
0.0,0.1666666666666666,0.3477212911531669,0.777778,1,0,0,0,0,0,1,0,0,0,1,kokis,26.38,81.33
0.0909090909090909,0.5,0.2453721853904814,0.666667,1,0,0,1,0,0,0,0,0,1,0,wood_apple,5.52,85.96
0.1818181818181818,0.0,0.1681115360007173,1.0,0,0,0,0,0,0,0,1,0,0,1,okra,24.79,89.37
0.5454545454545454,0.8333333333333334,0.6542548483041071,0.222222,1,0,0,0,0,0,0,1,1,0,0,manioc,-14.84,71.05
1.0,0.1666666666666666,0.3367669846171673,0.222222,1,1,0,0,0,0,0,0,0,1,0,ginger_tea,2.29,73.38
0.9090909090909092,1.0,0.1931570557355214,0.888889,1,0,0,1,0,0,0,0,0,1,0,mangosteen,4.78,83.73
0.0909090909090909,0.0,0.2411363754729961,1.0,1,0,0,0,0,0,0,1,0,1,0,long_beans,6.57,75.77
0.5454545454545454,0.5,0.2990418732996397,0.0,1,0,0,0,0,0,0,1,0,1,0,mukunuwenna,5.32,88.63
0.4545454545454545,0.3333333333333333,0.977623576872132,0.0,1,0,0,0,1,0,0,0,0,0,1,bread_bun,24.27,85.71
1.0,0.0,0.405477363828191,0.222222,1,0,0,0,0,0,1,0,0,0,1,kokis,26.31,83.54
0.3636363636363636,0.1666666666666666,0.0543971451055371,0.0,1,0,0,0,0,1,0,0,0,1,0,prawns,5.55,87.39
0.3636363636363636,0.8333333333333334,0.6109017733853154,0.222222,0,0,0,0,1,0,0,0,1,0,0,basmati_rice,-18.17,65.35
0.2727272727272727,1.0,0.7555617766564175,0.222222,0,0,0,0,0,0,1,0,0,0,1,rolls,29.89,76.95
0.0,0.1666666666666666,0.1203105457930957,0.333333,0,0,0,0,0,0,0,1,0,0,1,manioc,26.19,77.07
1.0,0.0,0.4126516471917728,0.777778,1,0,0,1,0,0,0,0,0,1,0,banana_ambul,3.42,78.64
0.0,0.6666666666666666,0.5635891144636261,0.444444,0,0,0,0,0,1,0,0,1,0,0,fish_tuna,-12.12,61.07
0.8181818181818182,0.8333333333333334,0.9037317112464954,0.111111,1,0,0,0,0,0,1,0,0,0,1,kavum,25.18,84.77
0.0,0.1666666666666666,0.1412153003991528,0.333333,1,0,0,0,0,1,0,0,0,1,0,prawns,2.61,87.97
0.9090909090909092,1.0,0.0606279805420799,0.111111,1,0,0,1,0,0,0,0,0,0,1,banana_ambul,27.09,77.08
0.4545454545454545,0.5,0.8670784856491597,0.222222,1,0,0,0,0,0,1,0,0,0,1,kavum,25.27,75.79
0.2727272727272727,0.5,0.1212555380625756,0.666667,1,0,0,0,0,1,0,0,0,1,0,chicken_curry,1.08,76.75
0.2727272727272727,0.1666666666666666,0.2492775942344448,0.222222,1,0,1,0,0,0,0,0,0,1,0,yoghurt_plain,1.75,88.93
0.1818181818181818,0.5,0.8636994372744164,0.444444,1,0,0,0,1,0,0,0,0,0,1,red_rice,24.22,89.6
0.8181818181818182,0.3333333333333333,0.0841445018712155,0.555556,0,0,0,0,0,0,0,1,0,0,1,okra,25.46,91.79
0.9090909090909092,0.0,0.1557206571646161,0.666667,1,0,0,0,0,0,0,1,0,1,0,okra,1.48,82.13
0.1818181818181818,0.6666666666666666,0.2553532353953264,0.333333,1,0,0,1,0,0,0,0,0,1,0,mangosteen,1.82,71.29
0.6363636363636364,0.0,0.2377214532322996,0.222222,1,1,0,0,0,0,0,0,0,1,0,lime_soda,1.71,71.29
0.7272727272727273,0.1666666666666666,0.2940738866356953,1.0,1,0,0,0,0,0,0,1,0,1,0,long_beans,5.28,79.07
0.8181818181818182,0.6666666666666666,0.1907286594483451,0.111111,0,0,0,0,0,0,0,1,0,1,0,brinjal,2.67,88.08
0.7272727272727273,0.1666666666666666,0.1579761246473997,0.888889,1,0,0,0,0,1,0,0,0,1,0,chicken,4.39,76.3
0.9090909090909092,0.6666666666666666,0.394680667032353,0.555556,0,0,0,0,0,0,1,0,0,0,1,murukku,29.65,75.73
0.9090909090909092,0.6666666666666666,0.6665213468371248,1.0,1,0,0,0,0,0,0,1,1,0,0,long_beans,-14.2,74.2
0.0909090909090909,0.6666666666666666,0.2811332485901526,0.666667,1,0,0,1,0,0,0,0,0,1,0,banana_seeni,2.89,75.41
0.4545454545454545,0.6666666666666666,0.1341651769770298,0.777778,1,1,0,0,0,0,0,0,0,0,1,ginger_tea,27.1,82.22
0.0,0.3333333333333333,0.5410695988574129,0.666667,1,0,0,0,0,0,1,0,0,0,1,isso_vadai,27.39,75.49
0.5454545454545454,0.5,0.6121020887423597,0.111111,1,1,0,0,0,0,0,0,1,0,0,king_coconut_water,-13.21,65.93
0.5454545454545454,0.1666666666666666,0.8629627241134918,0.333333,0,0,0,0,1,0,0,0,0,0,1,kurakkan_flour,26.59,87.96
0.0909090909090909,0.6666666666666666,0.4455311796103146,0.888889,1,0,0,1,0,0,0,0,0,1,0,mangosteen,2.01,76.79
0.1818181818181818,0.1666666666666666,0.5678548058859848,0.777778,1,0,0,0,1,0,0,0,0,0,1,wheat_flour,28.23,82.83
0.8181818181818182,1.0,0.7928318354768543,0.444444,1,0,0,0,1,0,0,0,0,1,0,hoppers,3.56,70.13
0.6363636363636364,0.1666666666666666,0.0465278276378455,0.888889,0,0,0,1,0,0,0,0,0,0,1,wood_apple,28.51,78.97
0.6363636363636364,0.1666666666666666,0.7514421721598591,0.777778,1,0,0,0,0,0,1,0,0,0,1,mixture,27.07,95.0
0.0,0.1666666666666666,0.4749464900635536,0.666667,1,0,0,0,0,0,1,0,0,0,1,murukku,29.03,91.4
0.9090909090909092,0.5,0.9129023646111104,0.0,0,0,0,0,1,0,0,0,0,0,1,basmati_rice,24.95,82.91
0.3636363636363636,0.3333333333333333,0.525414456158555,0.444444,0,0,0,0,0,0,1,0,0,0,1,fish_bun,27.91,75.46
0.5454545454545454,0.6666666666666666,0.6146674256397321,0.444444,1,0,0,0,0,0,1,0,0,0,1,murukku,27.78,88.12
0.0909090909090909,0.6666666666666666,0.9558098574155324,0.555556,1,0,0,0,0,1,0,0,1,0,0,fish_tuna,-15.94,72.8
0.7272727272727273,0.0,0.8117241181646933,0.0,0,1,0,0,0,0,0,0,1,0,0,lime_soda,-11.05,63.05
0.1818181818181818,0.6666666666666666,0.1604722839851084,0.111111,1,1,0,0,0,0,0,0,0,0,1,lime_soda,24.28,89.15
0.4545454545454545,0.1666666666666666,0.5453401277815358,0.555556,1,0,0,0,0,0,1,0,0,0,1,wade,26.21,83.57
0.9090909090909092,0.6666666666666666,0.935161967410272,0.777778,1,0,0,0,0,1,0,0,1,0,0,prawns,-15.05,65.59
0.0,0.1666666666666666,0.3269384470552849,1.0,0,1,0,0,0,0,0,0,0,1,0,lime_soda,4.37,89.9
0.1818181818181818,1.0,0.8053877226399406,0.222222,0,0,0,0,0,1,0,0,1,0,0,prawns,-16.08,64.55
0.5454545454545454,0.5,0.4524903664577708,0.222222,0,0,0,0,0,0,1,0,0,0,1,kavum,25.84,83.89
1.0,0.8333333333333334,0.5702080766756,0.333333,1,0,0,0,1,0,0,0,0,0,1,kurakkan_flour,25.63,81.61
0.2727272727272727,0.3333333333333333,0.2350478873889891,0.777778,1,0,0,0,0,0,0,1,0,1,0,bitter_gourd,6.1,82.73
1.0,0.8333333333333334,0.7054198604779018,0.222222,1,0,0,0,0,0,1,0,0,0,1,murukku,25.23,88.03
0.5454545454545454,0.6666666666666666,0.78601371854903,0.777778,0,0,0,0,0,0,1,0,0,0,1,kavum,26.37,93.79
1.0,1.0,0.4397357164313719,0.888889,0,0,0,0,0,0,1,0,0,0,1,isso_vadai,24.47,83.52
0.0909090909090909,0.6666666666666666,0.8555341536966579,0.0,1,0,0,0,0,1,0,0,1,0,0,prawns,-11.52,67.4
0.9090909090909092,0.6666666666666666,0.9525086092757292,0.111111,1,0,0,0,0,0,1,0,0,0,1,rolls,27.33,91.19
0.0,0.1666666666666666,0.3474621934181924,0.444444,1,1,0,0,0,0,0,0,0,1,0,soursop_juice,2.74,72.91
0.3636363636363636,0.8333333333333334,0.1977089728052942,0.0,1,0,1,0,0,0,0,0,0,1,0,fresh_milk,6.78,88.3
0.5454545454545454,0.1666666666666666,0.4085704631535485,0.333333,1,0,1,0,0,0,0,0,1,0,0,yoghurt_plain,-15.53,68.58
0.5454545454545454,0.0,0.5824752712037147,0.222222,1,0,0,0,1,0,0,0,0,0,1,wheat_flour,26.82,93.37
0.7272727272727273,0.3333333333333333,0.5358979575889243,0.555556,1,0,0,0,0,0,1,0,0,0,1,isso_vadai,27.52,79.15
1.0,0.0,0.2190719327809849,0.0,0,0,0,0,0,0,0,1,0,1,0,bitter_gourd,4.5,76.3
0.9090909090909092,0.0,0.2379502105551525,0.444444,1,0,0,0,0,0,0,1,0,1,0,mukunuwenna,6.82,87.39
0.9090909090909092,0.3333333333333333,0.4197378107379996,0.555556,1,0,0,0,1,0,0,0,0,1,0,kurakkan_flour,2.64,78.57
0.7272727272727273,0.1666666666666666,0.1505026351039063,0.888889,1,0,0,0,0,1,0,0,0,1,0,fish_sprats,4.01,76.56
0.7272727272727273,0.0,0.7016546975308919,0.555556,1,0,0,0,0,0,1,0,0,0,1,rolls,27.48,76.79
0.0909090909090909,0.8333333333333334,0.2717426194401144,1.0,1,1,0,0,0,0,0,0,0,1,0,ginger_tea,1.36,80.92
0.0,0.8333333333333334,0.0539927702344747,0.222222,1,0,0,1,0,0,0,0,0,0,1,rambutan,28.99,85.66
0.7272727272727273,0.3333333333333333,0.6634884871066151,0.777778,0,0,0,0,1,0,0,0,0,0,1,roti_godamba,25.5,79.58
0.6363636363636364,0.8333333333333334,0.7241052465377661,0.666667,1,0,0,0,0,0,1,0,0,0,1,wade,27.94,81.31
0.3636363636363636,0.3333333333333333,0.4184293211270342,0.333333,1,0,0,0,0,0,0,1,1,0,0,okra,-15.99,70.42
0.9090909090909092,1.0,0.3821830142211742,0.555556,1,0,0,0,0,0,1,0,0,0,1,wade,26.37,82.76
0.0,0.5,0.1798988947263082,0.111111,0,1,0,0,0,0,0,0,0,1,0,king_coconut_water,6.31,82.7
0.2727272727272727,0.0,0.0105882325474011,0.333333,1,0,0,0,0,1,0,0,0,0,1,fish_sprats,27.27,75.81
0.8181818181818182,0.5,0.218524527561171,0.777778,1,1,0,0,0,0,0,0,0,0,1,ginger_tea,25.2,76.35
0.2727272727272727,1.0,0.5830359209249676,0.0,0,0,0,0,0,0,1,0,0,0,1,samosa,29.19,91.07
0.6363636363636364,0.1666666666666666,0.0366240038698204,1.0,1,0,0,0,0,1,0,0,0,1,0,beef,2.44,74.62
0.4545454545454545,0.0,0.1074812734383131,0.555556,1,0,0,0,0,1,0,0,0,1,0,prawns,5.24,76.71
0.2727272727272727,0.0,0.5217186868076322,0.333333,1,0,0,0,0,0,1,0,1,0,0,samosa,-11.41,66.39
0.2727272727272727,1.0,0.1219385569504957,0.444444,1,0,0,0,0,0,0,1,0,0,1,bitter_gourd,25.47,81.37
0.0909090909090909,0.0,0.1965963140790181,0.222222,1,0,0,1,0,0,0,0,0,1,0,mangosteen,3.83,76.22
1.0,0.5,0.2727602007592577,0.111111,1,0,0,1,0,0,0,0,0,1,0,mangosteen,6.71,78.07
0.0,0.0,0.2659172815583701,0.111111,0,0,0,1,0,0,0,0,0,0,1,rambutan,25.97,77.09
0.0,0.1666666666666666,0.119840140208639,0.666667,1,0,1,0,0,0,0,0,0,0,1,yoghurt_plain,24.76,85.83
0.0,0.8333333333333334,0.6021291961660663,0.777778,1,0,0,0,0,0,0,1,1,0,0,gotukola,-18.55,69.69
0.5454545454545454,0.3333333333333333,0.1151705522980292,0.111111,1,0,0,0,0,0,0,1,0,1,0,long_beans,7.0,89.0
0.0,0.8333333333333334,0.0818024700979979,0.444444,0,0,0,0,0,1,0,0,0,1,0,chicken_curry,3.93,74.84
0.5454545454545454,1.0,0.3945818785434975,0.222222,1,0,0,1,0,0,0,0,0,1,0,jackfruit,2.09,73.42
0.0,0.5,0.9494098903165434,0.888889,1,0,0,0,0,1,0,0,1,0,0,chicken_curry,-15.83,62.37
0.6363636363636364,0.6666666666666666,0.7252381586225964,0.444444,1,0,0,0,0,0,1,0,0,0,1,kavum,28.49,75.46
0.0,1.0,0.1607374592366635,0.888889,1,0,0,0,0,0,0,1,0,1,0,mukunuwenna,1.83,83.35
0.5454545454545454,0.6666666666666666,0.1023757471978078,0.555556,0,0,1,0,0,0,0,0,0,0,1,fresh_milk,27.7,82.51
0.1818181818181818,1.0,0.8118520352323538,0.444444,1,0,0,0,1,0,0,0,0,0,1,red_rice,26.24,85.22
0.8181818181818182,0.1666666666666666,0.2731210311669936,0.777778,1,0,0,0,0,0,0,1,0,1,0,drumstick,4.33,80.65
0.6363636363636364,1.0,0.5588795923323312,0.888889,1,0,0,0,0,0,1,0,0,0,1,kokis,26.58,87.26
0.9090909090909092,0.3333333333333333,0.6044698998059462,0.111111,1,0,0,1,0,0,0,0,1,0,0,banana_seeni,-10.03,66.66
0.7272727272727273,1.0,0.8677607837050574,0.222222,1,0,0,0,1,0,0,0,0,0,1,red_rice,28.54,77.47
0.6363636363636364,0.0,0.229757145282836,0.444444,0,0,1,0,0,0,0,0,0,1,0,yoghurt_plain,5.51,79.21
0.8181818181818182,0.8333333333333334,0.828715900580452,0.222222,1,0,0,0,1,0,0,0,0,0,1,basmati_rice,26.33,77.55
0.1818181818181818,0.1666666666666666,0.5340179895145848,0.666667,1,0,0,0,1,0,0,0,0,1,0,kurakkan_flour,6.01,71.47
0.9090909090909092,0.0,0.154739069521883,0.888889,1,0,0,0,0,0,0,1,0,1,0,manioc,1.03,82.5
0.0,0.3333333333333333,0.1047723535112678,0.111111,1,0,0,0,0,1,0,0,0,1,0,beef,6.13,87.82
0.5454545454545454,1.0,0.2016513288771423,0.111111,1,0,0,1,0,0,0,0,0,1,0,rambutan,6.24,80.71
1.0,0.0,0.0179123243353712,0.0,1,0,0,0,0,0,0,1,0,0,1,brinjal,29.14,78.61
0.0909090909090909,0.8333333333333334,0.935338431592186,0.666667,1,0,0,0,1,0,0,0,1,0,0,hoppers,-16.31,73.69
0.2727272727272727,0.1666666666666666,0.6501126853186495,0.333333,1,0,0,0,1,0,0,0,0,0,1,basmati_rice,25.22,80.49
1.0,0.6666666666666666,0.2499572942672917,0.666667,1,0,1,0,0,0,0,0,0,1,0,buffalo_curd,5.46,72.37
0.1818181818181818,0.1666666666666666,0.0,0.222222,1,0,0,0,0,1,0,0,0,0,1,fish_sprats,28.34,80.58
0.0909090909090909,0.3333333333333333,0.5718976831524887,0.111111,1,0,0,0,0,0,1,0,0,0,1,kokis,24.42,79.83
0.0909090909090909,0.0,0.5215486174441504,1.0,1,0,0,0,0,1,0,0,1,0,0,chicken_curry,-13.95,67.08
0.8181818181818182,0.6666666666666666,0.0278553967187824,0.111111,0,0,0,0,0,0,0,1,0,0,1,gotukola,24.72,80.49
0.2727272727272727,0.5,0.3603502298576294,0.111111,1,0,0,0,0,0,1,0,0,0,1,kokis,24.43,81.31
0.0,0.5,0.5874014576621787,0.555556,1,0,0,0,0,1,0,0,1,0,0,beef,-15.72,69.44
0.9090909090909092,0.8333333333333334,0.7109135777048997,0.333333,1,0,0,0,0,0,1,0,0,0,1,kokis,24.83,91.61
0.0909090909090909,0.0,0.1126570283563862,0.888889,1,0,0,0,0,1,0,0,0,1,0,chicken_curry,4.29,78.09
0.8181818181818182,0.5,0.0561534286958043,0.0,1,0,0,0,0,0,0,1,0,0,1,long_beans,29.16,89.91
0.7272727272727273,0.5,0.8461270780675674,0.666667,1,0,0,0,0,0,1,0,0,0,1,samosa,25.59,75.56
0.4545454545454545,0.6666666666666666,0.7715410987333128,0.0,1,0,0,0,0,1,0,0,1,0,0,fish_tuna,-19.93,64.66
1.0,0.5,0.1327702720370935,1.0,1,0,0,0,0,1,0,0,0,1,0,fish_sprats,6.28,84.17
0.7272727272727273,1.0,0.0646054989918166,0.0,1,1,0,0,0,0,0,0,0,0,1,king_coconut_water,24.08,86.13
0.8181818181818182,0.6666666666666666,0.1182291806406663,0.666667,1,0,1,0,0,0,0,0,0,1,0,yoghurt_plain,4.65,78.51
0.3636363636363636,0.6666666666666666,0.6750878681130565,0.333333,1,0,0,0,0,0,1,0,0,0,1,isso_vadai,24.92,75.81
0.7272727272727273,0.0,0.3262123979605478,0.444444,1,1,0,0,0,0,0,0,0,1,0,lime_soda,2.34,71.32
0.9090909090909092,0.3333333333333333,0.3337598008865514,0.555556,1,0,0,0,1,0,0,0,0,0,1,roti_godamba,29.42,83.45
0.0,0.6666666666666666,0.6926118751107799,0.444444,1,0,0,0,0,0,1,0,1,0,0,kavum,-14.8,71.66
0.6363636363636364,0.0,0.5548157040553832,0.222222,1,0,0,0,1,0,0,0,0,0,1,roti_godamba,24.57,77.78
0.6363636363636364,0.5,0.2002965274203282,0.111111,1,0,0,1,0,0,0,0,0,0,1,wood_apple,28.17,76.96
0.3636363636363636,0.8333333333333334,0.9055291115328388,0.444444,1,0,0,0,1,0,0,0,1,0,0,hoppers,-18.73,66.01
0.4545454545454545,1.0,0.6406067210862024,0.888889,0,0,0,0,0,0,1,0,0,1,0,murukku,5.32,74.44
0.8181818181818182,0.3333333333333333,0.6375975186682936,0.777778,1,0,0,0,1,0,0,0,0,0,1,hoppers,28.58,85.55
0.6363636363636364,0.5,0.3898833623595255,0.0,1,0,0,0,0,0,0,1,1,0,0,bitter_gourd,-10.51,62.25
0.0,0.0,0.4570004973708069,0.0,1,0,0,0,1,0,0,0,0,0,1,kurakkan_flour,24.65,83.88
0.5454545454545454,0.6666666666666666,0.8074046171112277,1.0,0,0,0,0,0,0,1,0,0,1,0,isso_vadai,3.06,84.13
0.3636363636363636,0.8333333333333334,0.7249033211527133,0.777778,1,0,0,0,1,0,0,0,0,1,0,bread_bun,6.03,76.88
0.0,0.1666666666666666,0.5250487769895679,0.777778,1,0,0,0,0,1,0,0,1,0,0,prawns,-13.59,72.2
0.7272727272727273,0.0,0.2095714712551002,0.555556,1,0,0,0,0,0,0,1,0,1,0,long_beans,6.68,84.84
0.3636363636363636,0.1666666666666666,0.1918975217239298,0.222222,1,0,0,0,0,0,0,1,0,1,0,drumstick,2.65,81.89
0.4545454545454545,0.0,0.522813714191723,0.222222,1,0,0,0,0,1,0,0,1,0,0,sausages,-12.26,71.83
0.0909090909090909,0.6666666666666666,0.0375716830429371,0.555556,1,0,0,0,0,0,0,1,0,0,1,manioc,25.1,86.89
0.4545454545454545,0.3333333333333333,0.128363072883376,0.111111,1,0,0,0,0,0,0,1,0,1,0,brinjal,4.73,88.45
0.0909090909090909,0.8333333333333334,0.2523369518132375,0.111111,1,0,0,0,0,0,0,1,0,1,0,long_beans,2.93,77.27
0.6363636363636364,0.0,0.3274453754674601,0.777778,1,0,0,0,0,0,1,0,0,0,1,kokis,27.59,79.24
1.0,0.6666666666666666,0.3451098643885594,1.0,1,1,0,0,0,0,0,0,0,1,0,wood_apple_juice,6.62,74.17
0.4545454545454545,0.6666666666666666,0.5518859085255431,0.0,1,0,0,0,0,0,1,0,0,0,1,rolls,24.27,94.23
1.0,0.0,0.7608577970585053,0.333333,1,0,0,0,0,1,0,0,1,0,0,fish_sprats,-10.06,61.92
0.8181818181818182,0.6666666666666666,0.2282808012231603,1.0,0,0,0,0,0,0,0,1,0,1,0,gotukola,2.74,76.75
0.4545454545454545,0.5,0.2575766693159289,0.0,1,0,0,0,0,0,0,1,0,1,0,gotukola,2.33,76.03
0.9090909090909092,0.8333333333333334,0.8267844368793906,0.0,0,0,0,0,1,0,0,0,1,0,0,roti_godamba,-11.94,72.38
1.0,0.6666666666666666,0.1653341222454679,0.0,0,0,0,0,0,1,0,0,0,1,0,fish_tuna,1.48,81.58
0.9090909090909092,0.3333333333333333,0.3277863483937365,1.0,1,0,0,0,0,0,0,1,0,1,0,mukunuwenna,1.05,71.49
0.5454545454545454,0.6666666666666666,0.6702108488256726,0.888889,1,0,0,0,0,0,1,0,1,0,0,samosa,-11.55,61.42
0.0,0.3333333333333333,0.6256347578805274,0.333333,1,0,0,0,0,1,0,0,1,0,0,sausages,-19.82,61.8
0.3636363636363636,0.5,0.4618914211410858,0.222222,1,0,0,1,0,0,0,0,0,1,0,banana_seeni,1.77,78.78
0.9090909090909092,0.8333333333333334,0.108827794726022,0.444444,1,0,1,0,0,0,0,0,0,0,1,yoghurt_plain,25.32,86.73
0.8181818181818182,0.0,0.3159730370463772,0.333333,1,0,0,1,0,0,0,0,0,1,0,jackfruit,6.72,84.23
0.4545454545454545,1.0,0.2029125492259209,0.555556,1,0,0,1,0,0,0,0,0,1,0,mangosteen,6.17,86.87
0.9090909090909092,0.1666666666666666,0.8835244042712446,0.777778,0,0,0,0,0,0,1,0,0,0,1,wade,29.33,92.08
0.4545454545454545,0.8333333333333334,0.0678277596222464,0.888889,0,0,1,0,0,0,0,0,0,0,1,fresh_milk,27.34,75.54
0.8181818181818182,0.5,0.1706282812768163,0.555556,1,0,0,0,0,1,0,0,0,1,0,beef,2.31,75.92
0.1818181818181818,0.0,0.3482495605387337,0.444444,1,1,0,0,0,0,0,0,0,1,0,lime_soda,6.18,84.16
0.4545454545454545,0.6666666666666666,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,yoghurt_plain,29.36,93.69
0.0909090909090909,0.5,0.6679679909981354,0.111111,0,0,0,0,0,1,0,0,1,0,0,fish_sprats,-10.7,63.78
0.1818181818181818,0.0,0.3704024671750762,0.555556,1,1,0,0,0,0,0,0,0,1,0,ginger_tea,4.7,83.12
0.9090909090909092,0.5,0.285931447790028,0.111111,1,0,0,0,0,0,1,0,0,1,0,murukku,2.0,88.28
0.1818181818181818,0.3333333333333333,0.553248996084843,0.888889,0,0,0,0,1,0,0,0,0,0,1,kurakkan_flour,24.45,90.0
0.5454545454545454,0.0,0.1880058731614755,0.888889,1,0,0,0,0,0,0,1,0,0,1,bitter_gourd,24.12,77.31
0.5454545454545454,0.5,0.1560443578140075,1.0,1,1,0,0,0,0,0,0,0,1,0,lime_soda,5.03,78.8
0.0909090909090909,0.6666666666666666,0.9921979848886384,0.0,1,0,0,0,0,1,0,0,1,0,0,beef,-15.9,71.82
0.6363636363636364,0.0,0.2959297653072454,0.555556,1,0,1,0,0,0,0,0,0,1,0,yoghurt_plain,5.29,84.42
0.2727272727272727,0.0,0.747825924652586,0.0,1,0,0,0,0,0,0,1,1,0,0,long_beans,-17.92,63.88
1.0,0.3333333333333333,0.9239454809400994,0.222222,1,0,0,0,0,0,1,0,0,0,1,mixture,25.82,92.12
0.1818181818181818,0.8333333333333334,0.4783372207714775,0.444444,1,0,0,0,1,0,0,0,0,0,1,kurakkan_flour,28.28,80.84
0.2727272727272727,0.1666666666666666,0.737033277806651,0.111111,1,0,0,0,0,0,1,0,0,0,1,kokis,29.58,87.86
0.9090909090909092,0.1666666666666666,0.0965105315057006,1.0,1,1,0,0,0,0,0,0,0,1,0,wood_apple_juice,6.28,82.39
0.9090909090909092,0.8333333333333334,0.5710846987877964,0.222222,1,0,0,0,0,1,0,0,1,0,0,beef,-10.69,74.53
0.3636363636363636,0.3333333333333333,0.1603047600117249,0.111111,0,0,0,0,0,0,0,1,0,1,0,manioc,5.46,70.27
0.7272727272727273,0.6666666666666666,0.0482436071073833,0.222222,1,1,0,0,0,0,0,0,0,0,1,soursop_juice,29.07,83.48
0.4545454545454545,0.8333333333333334,0.5090056029137336,0.777778,1,0,0,0,0,0,1,0,0,1,0,kavum,5.49,72.06
0.4545454545454545,0.6666666666666666,0.5446719401474415,0.0,0,0,0,0,1,0,0,0,0,0,1,wheat_flour,25.08,93.73
0.5454545454545454,0.3333333333333333,0.7806952214251522,0.888889,1,0,0,0,0,0,1,0,0,0,1,fish_bun,30.0,86.53
0.6363636363636364,0.3333333333333333,0.5356473010476781,0.777778,1,0,0,0,0,0,1,0,0,0,1,fish_bun,26.72,90.64
1.0,0.6666666666666666,0.4470686966054804,0.444444,1,0,0,0,1,0,0,0,0,0,1,red_rice,26.87,90.27
0.0,0.8333333333333334,0.108540323985773,0.0,1,0,0,0,0,1,0,0,0,1,0,beef,2.54,87.58
1.0,0.3333333333333333,0.3696922235502111,0.888889,1,0,0,0,0,0,1,0,0,0,1,mixture,29.96,86.49
